,Unnamed..0,Time,Type.of.Implant,Stim.Target,Project,File.Name,Outcome,Premature_or_not,Omission_or_not,Accuracy,Animal,Stim,Protocol,Date,Actual.Nosepoke,Trial.Number,Reaction.Time,Session.Number,Omission_binary,Premature_binary
5764,63,881.226,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP5,64,0.501318932,2,0,0
5765,64,892.508,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP4,65,0.193002224,2,0,0
5766,65,910.116,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP2,66,0.470005035,2,0,0
5767,66,921.996,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP4,67,0.261487961,2,0,0
5768,67,938.603,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP1,68,0.278002977,2,0,0
5769,68,948.291,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 2,2/20/2023,,69,,2,0,1
5770,69,959.717,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP3,70,0.320003986,2,0,0
5771,70,972.973,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP1,71,0.651006937,2,0,0
5772,71,996.141,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP3,72,0.546520233,2,0,0
5773,72,1013.987,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 2,2/20/2023,,73,,2,1,0
5774,73,1026.544,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 2,2/20/2023,,74,,2,0,1
5775,74,1038.145,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP2,75,0.535018682,2,0,0
5776,75,1058.446,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 2,2/20/2023,NP1,76,4.778065681,2,0,0
5777,76,1074.693,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 2,2/20/2023,,77,,2,1,0
5778,77,1087.269,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP1,78,0.693015575,2,0,0
5779,78,1099.177,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP3,79,0.702232838,2,0,0
5780,79,1111.431,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP2,80,0.765095472,2,0,0
5781,80,1123.8,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP2,81,0.609964371,2,0,0
5782,81,1134.45,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP4,82,0.530053377,2,0,0
5783,82,1144.926,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP1,83,0.403005362,2,0,0
5784,83,1155,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 2,2/20/2023,,84,,2,0,1
5785,84,1166.186,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP5,85,0.816389322,2,0,0
5786,85,1176.515,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP4,86,0.300010681,2,0,0
5787,86,1202.478,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 2,2/20/2023,,87,,2,1,0
5788,87,1215.416,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP2,88,0.284009933,2,0,0
5789,88,1238.244,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 2,2/20/2023,,89,,2,1,0
5790,89,1249.397,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP3,90,0.429614544,2,0,0
5791,90,1262.395,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP3,91,0.98001194,2,0,0
5792,91,1273.663,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 2,2/20/2023,,92,,2,0,1
5793,92,1284.628,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP1,93,0.44400835,2,0,0
5794,93,1296.527,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP5,94,0.467005014,2,0,0
5795,94,1307.644,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP2,95,0.360579967,2,0,0
5796,95,1319.934,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP1,96,0.813109875,2,0,0
5797,96,1333.506,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 2,2/20/2023,NP1,97,0.160517454,2,0,0
5798,97,1345.911,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 2,2/20/2023,NP2,98,0.252226591,2,0,0
5799,98,1371.761,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 2,2/20/2023,,99,,2,1,0
5800,99,1393.773,Electrode,Mid-Striatum,5c,02-20-2023\1676917509397.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 2,2/20/2023,,100,,2,1,0
5801,0,9.744,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP2,1,0.614163876,4,0,0
5802,1,28.719,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP5,2,0.213491678,4,0,0
5803,2,41.544,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 4,2/22/2023,,3,,4,0,1
5804,3,51.411,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 4,2/22/2023,,4,,4,0,1
5805,4,64.652,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 4,2/22/2023,,5,,4,0,1
5806,5,75.609,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP2,6,0.276003361,4,0,0
5807,6,87.304,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,7,0.394004822,4,0,0
5808,7,98.338,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP5,8,0.66500783,4,0,0
5809,8,112.073,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,9,0.351016521,4,0,0
5810,9,122.674,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP4,10,0.447016478,4,0,0
5811,10,138.018,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP4,11,0.482063293,4,0,0
5812,11,148.588,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP2,12,0.543005943,4,0,0
5813,12,162.366,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP3,13,0.523006439,4,0,0
5814,13,174.3,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 4,2/22/2023,,14,,4,0,1
5815,14,184.91,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,15,0.24902153,4,0,0
5816,15,196.927,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,16,0.190002441,4,0,0
5817,16,212.579,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 4,2/22/2023,,17,,4,1,0
5818,17,229.105,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP3,18,0.94173789,4,0,0
5819,18,246.36,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP5,19,4.317185163,4,0,0
5820,19,264.887,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 4,2/22/2023,,20,,4,1,0
5821,20,276.361,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP2,21,0.758016348,4,0,0
5822,21,292.702,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 4,2/22/2023,,22,,4,1,0
5823,22,305.335,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,23,0.59200716,4,0,0
5824,23,319.159,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 4,2/22/2023,,24,,4,0,1
5825,24,329.986,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,25,0.495006084,4,0,0
5826,25,340.66,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,26,0.318003416,4,0,0
5827,26,352.16,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP2,27,0.363723755,4,0,0
5828,27,367.586,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP2,28,5.355190992,4,0,0
5829,28,379.206,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,29,0.206002712,4,0,0
5830,29,391.966,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,30,0.141001463,4,0,0
5831,30,411.804,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 4,2/22/2023,,31,,4,1,0
5832,31,424.186,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP4,32,1.168021202,4,0,0
5833,32,436.602,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP2,33,0.397004843,4,0,0
5834,33,448.547,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,34,0.404005051,4,0,0
5835,34,459.37,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP4,35,0.758135557,4,0,0
5836,35,472.273,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP4,36,0.876010656,4,0,0
5837,36,491.887,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP4,37,0.501012802,4,0,0
5838,37,502.595,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,38,0.354657173,4,0,0
5839,38,515.083,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP2,39,0.438007593,4,0,0
5840,39,525.595,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP2,40,0.138010502,4,0,0
5841,40,537.671,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP2,41,0.414005041,4,0,0
5842,41,550.748,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,42,0.506007433,4,0,0
5843,42,562.048,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP4,43,0.393007517,4,0,0
5844,43,572.593,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,44,0.310003757,4,0,0
5845,44,583.675,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP5,45,0.169002056,4,0,0
5846,45,594.608,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP4,46,0.258002996,4,0,0
5847,46,606.704,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,47,0.282056332,4,0,0
5848,47,617.538,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,48,0.666516542,4,0,0
5849,48,628.483,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP2,49,0.240002871,4,0,0
5850,49,638.969,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP5,50,0.324065208,4,0,0
5851,50,651.354,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,51,0.663012981,4,0,0
5852,51,662.456,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,52,0.523006201,4,0,0
5853,52,676.789,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP5,53,0.144001722,4,0,0
5854,53,688.779,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP4,54,0.467005491,4,0,0
5855,54,700.745,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP3,55,0.953644037,4,0,0
5856,55,713.132,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,56,0.581012249,4,0,0
5857,56,724.723,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,57,0.651015282,4,0,0
5858,57,735.396,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 4,2/22/2023,,58,,4,0,1
5859,58,754.245,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 4,2/22/2023,,59,,4,1,0
5860,59,766.298,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP4,60,0.225002766,4,0,0
5861,60,777.968,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,61,0.233008146,4,0,0
5862,61,790.899,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP2,62,0.432012081,4,0,0
5863,62,808.343,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 4,2/22/2023,,63,,4,1,0
5864,63,819.876,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP5,64,0.392122269,4,0,0
5865,64,839.596,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP2,65,0.420004845,4,0,0
5866,65,851.883,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP3,66,0.342097044,4,0,0
5867,66,863.131,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP3,67,0.97095418,4,0,0
5868,67,876.442,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,68,0.555006742,4,0,0
5869,68,895.208,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 4,2/22/2023,,69,,4,1,0
5870,69,911.934,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Omission,Not_premature,Omission,Omission,FC32,on,5CSRTT Day 4,2/22/2023,,70,,4,1,0
5871,70,922.482,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,71,0.429298162,4,0,0
5872,71,931.303,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 4,2/22/2023,,72,,4,0,1
5873,72,942.171,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP5,73,0.298212051,4,0,0
5874,73,954.169,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP3,74,0.660013199,4,0,0
5875,74,968.508,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,75,0.911013603,4,0,0
5876,75,979.846,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 4,2/22/2023,,76,,4,0,1
5877,76,990.656,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP2,77,0.320019007,4,0,0
5878,77,1001.504,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,78,0.544014454,4,0,0
5879,78,1012.072,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP4,79,0.5540061,4,0,0
5880,79,1023.645,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,80,0.280003548,4,0,0
5881,80,1035.164,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Incorrect Response,Not_premature,Not_omission,Error,FC32,on,5CSRTT Day 4,2/22/2023,NP1,81,0.164048672,4,0,0
5882,81,1048.181,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP4,82,0.534878016,4,0,0
5883,82,1060.665,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 4,2/22/2023,,83,,4,0,1
5884,83,1077.656,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP5,84,0.272009611,4,0,0
5885,84,1087.844,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Premature,Premature,Not_omission,Premature,FC32,on,5CSRTT Day 4,2/22/2023,,85,,4,0,1
5886,85,1101.035,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP4,86,0.689892054,4,0,0
5887,86,1112.405,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP2,87,0.381004572,4,0,0
5888,87,1124.086,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,88,0.437023163,4,0,0
5889,88,1135.073,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP5,89,0.338508844,4,0,0
5890,89,1146.49,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,90,0.235008717,4,0,0
5891,90,1158.251,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP4,91,0.287138939,4,0,0
5892,91,1168.833,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP5,92,0.292003632,4,0,0
5893,92,1182.192,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP1,93,0.466005087,4,0,0
5894,93,1197.628,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,94,0.306259394,4,0,0
5895,94,1208.514,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP2,95,0.847013235,4,0,0
5896,95,1220.205,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP3,96,0.525023699,4,0,0
5897,96,1233.301,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP5,97,0.283972025,4,0,0
5898,97,1243.957,Electrode,Mid-Striatum,5c,02-22-2023\1677090677140.csv,Reward,Not_premature,Not_omission,Reward,FC32,on,5CSRTT Day 4,2/22/2023,NP2,98,0.573011637,4,0,0
